L4_SRC_PORT,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,OUT_BYTES,IN_PKTS,OUT_PKTS,TCP_FLAGS,CLIENT_TCP_FLAGS,SERVER_TCP_FLAGS,FLOW_DURATION_MILLISECONDS,DURATION_IN,DURATION_OUT,MIN_TTL,MAX_TTL,LONGEST_FLOW_PKT,SHORTEST_FLOW_PKT,MIN_IP_PKT_LEN,MAX_IP_PKT_LEN,SRC_TO_DST_SECOND_BYTES,DST_TO_SRC_SECOND_BYTES,RETRANSMITTED_IN_BYTES,RETRANSMITTED_IN_PKTS,RETRANSMITTED_OUT_BYTES,RETRANSMITTED_OUT_PKTS,SRC_TO_DST_AVG_THROUGHPUT,DST_TO_SRC_AVG_THROUGHPUT,NUM_PKTS_UP_TO_128_BYTES,NUM_PKTS_128_TO_256_BYTES,NUM_PKTS_256_TO_512_BYTES,NUM_PKTS_512_TO_1024_BYTES,NUM_PKTS_1024_TO_1514_BYTES,TCP_WIN_MAX_IN,TCP_WIN_MAX_OUT,ICMP_TYPE,ICMP_IPV4_TYPE,DNS_QUERY_ID,DNS_QUERY_TYPE,DNS_TTL_ANSWER,FTP_COMMAND_RET_CODE,Label,Attack
34109,80,17,1,1926220,811246,10412,5713,2,2,0,3180,1309,1871,243,255,546,138,285,886,255108.8050314465,605729.5597484276,662416,6304,786341,3127,279173.4600108377,662868.6023007518,3855,871,2932,8029,435,0,0,0,0,13232.0,1,55073,200.0,1,DDoS
32730,3389,6,7,1220620,275694,2537,305,18,202,162,488716,326608,162108,126,128,895,278,694,1053,564.1190384599645,2497.605971566308,9910,64,5299,192,590.8979069981492,2616.167937060947,68,782,865,128,996,33291,11405,0,0,13446.0,15,52311,331.0,0,Benign
65134,443,6,2,4277630,170402,5602,154,2,114,98,6577,2253,4324,60,64,632,227,778,1073,25908.772996807056,650392.2761137297,4206,80,3957,72,26429.85338300505,663473.0444874115,2258,121,43,1936,1396,28923,52058,0,0,14022.0,1,12042,331.0,0,Benign
20348,53,17,1,2370108,5698629,15193,17427,2,2,18,1007,552,455,254,255,770,389,624,1167,5659015.888778551,2353632.571996028,526212,6654,315089,6723,5530322.275404519,2300107.809705537,9080,10000,1746,1108,6672,0,0,0,0,44877.0,28,25213,426.0,1,DDoS
3109,21,6,5,6864312,1824611,17511,16147,16,228,61,53507,31340,22167,51,64,1374,452,314,1073,34100.41676789953,128288.11183583456,291081,703,342130,8815,35749.34048185382,134491.4761895412,9526,4650,10000,3907,967,55262,4625,0,0,55091.0,1,14939,425.0,1,BruteForce
32030,443,6,2,1969516,2006792,2176,2112,16,151,29,13293,5806,7487,128,128,1048,140,753,1211,150966.07236891598,148161.8897163921,9444,50,4192,90,154622.42312687365,151750.32405308954,1160,276,323,2045,483,63847,55833,0,0,8044.0,15,51922,220.0,0,Benign
18529,17047,6,0,1782,99,9,1,2,2,0,487,292,195,41,64,1020,283,373,1367,203.28542094455847,3659.1375770020536,68139,1957,1340,1248,213.7591247368824,3847.664245263883,1,0,2,4,1,27858,36374,0,0,,2,57122,,1,PortScan
8802,21,6,5,165761,2858676,351,2617,25,102,115,1227176,475911,751265,242,255,1499,352,516,1076,2329.475152708332,135.07516444259014,102641,2479,112385,4854,2215.324668955377,128.45612180278988,673,57,441,1015,781,34796,61655,0,0,7657.0,1,28095,430.0,1,DataExfiltration
49058,443,6,2,1957329,2458646,1641,2449,2,78,78,33745,20026,13719,125,128,1409,479,151,1483,72859.56437990814,58003.526448362725,8585,33,1114,128,67851.50879199279,54016.61152208267,60,308,229,1905,1585,14783,43822,0,0,34221.0,1,50720,230.0,0,Benign
51124,443,6,2,2485440,1327988,3218,2402,16,209,121,52325,33738,18587,241,255,1028,473,481,829,25379.608217869085,47500.047778308646,2325,30,9000,61,25767.666251585604,48226.33066589527,885,614,1463,1048,1608,40292,29782,0,0,32347.0,15,5016,220.0,0,Benign
54619,443,6,2,517879,8155201,1275,15743,16,127,188,3043939,1049664,1994275,58,64,886,248,316,1069,2679.1604562377893,170.13448692631488,67467,728,68914,1734,2913.0846328517027,184.9893530002028,645,10000,106,321,3200,56670,46854,0,0,52324.0,1,37146,430.0,1,DataExfiltration
21730,443,1,2,673336,2860670,902,2616,0,0,0,47289,25946,21343,113,128,1204,394,680,941,60493.34940472414,14238.744739791497,356,148,707,178,55721.60368743448,13115.585418969116,919,373,931,46,1247,0,0,8,8,11075.0,1,1449,230.0,0,Benign
61933,80,6,1,2377405,1304210,2517,1234,2,97,224,56817,21580,35237,20,32,1235,328,183,1247,22954.573455127866,41843.19833852544,6856,57,1904,177,22943.464641661536,41822.948418130014,26,2212,349,426,734,13109,30246,0,0,32766.0,5,58367,230.0,0,Benign
53702,22,6,4,111229,2487971,140,2109,18,43,219,471922,148382,323540,114,128,654,192,211,899,5271.996219714275,235.69361038476697,15,180,1441,191,5117.86654741281,228.8029796979866,307,329,288,824,499,165,15936,0,0,40006.0,2,20932,425.0,0,Benign
1456,8080,17,2,10000000,2409750,45783,16065,2,2,0,2917,1272,1645,107,128,579,182,241,1370,826105.5879328077,3428179.6366129587,206366,3370,19606,5237,751110.7380401973,3116965.40321692,1992,221,10000,10000,10000,0,0,0,0,25479.0,1,27257,200.0,1,DDoS
22606,21,6,5,4950503,4876331,6754,5379,2,7,156,284507,186977,97530,49,64,1294,145,612,837,17139.58180290819,17400.28540598298,2627,41,232,117,15719.421243789508,15958.523329454803,1378,4161,3005,867,2720,3751,33026,0,0,6473.0,5,64514,425.0,0,Benign
43223,45520,6,0,250,528,5,6,2,2,0,504,269,235,35,64,954,297,515,1357,1047.6190476190477,496.031746031746,37864,4239,60534,3816,1003.3029210926288,475.0487315779493,1,0,0,2,7,778,52073,0,0,21107.0,1,32872,530.0,1,PortScan
34332,21,6,5,1475910,4394318,7935,12139,2,43,219,47156,14147,33009,18,32,853,102,312,1331,93186.8267028586,31298.45618797184,878554,7663,828528,9011,94127.13886642648,31614.276782960977,1757,1740,2520,2544,10000,17752,19700,0,0,58380.0,1,53505,426.0,1,BruteForce
52393,14707,6,0,637,332,7,2,2,2,0,415,214,201,8,32,680,81,674,1274,800.0,1534.9397590361446,49972,1986,9028,3644,845.0594631634351,1621.3942109491209,0,6,1,0,0,47174,64210,0,0,795.0,28,70813,530.0,1,PortScan
16584,53,17,3,2518,1678,29,9,0,0,0,433,131,302,117,128,969,480,156,941,3875.288683602772,5815.242494226328,2076,109,6014,130,3494.864319270911,5244.379234758137,7,0,14,0,15,0,0,0,0,64095.0,28,6196,425.0,0,Benign
46440,443,6,2,664037,532033,1191,582,16,240,126,4617,2053,2564,119,128,702,284,615,1500,115233.48494693523,143824.3448126489,1571,98,939,4,121347.00442568513,151454.70445972084,975,143,215,89,349,24480,1272,0,0,20570.0,1,36928,226.0,0,Benign
47336,53,6,3,1528,1693,22,12,2,22,45,94,47,47,62,64,1330,210,637,817,18010.63829787234,16255.31914893617,3291,70,6018,114,18789.86860609386,16958.605570059903,9,7,6,0,9,44690,15090,0,0,21916.0,28,29476,230.0,0,Benign
12624,22,6,4,1094880,38165,2271,74,16,39,250,125634,52896,72738,119,128,1346,188,427,1231,303.7792317366318,8714.838339939824,5764,86,540,75,283.4176528069471,8130.704040489197,265,990,397,211,480,52730,56998,0,0,64002.0,15,40897,226.0,0,Benign
22581,443,6,2,4351611,2965187,6596,3985,18,49,14,19310,10087,9223,57,64,1078,212,27,1013,153557.06887622995,225355.30813050235,8531,143,501,24,146458.95209113404,214938.34519315368,6067,1720,1461,1151,178,37798,55563,0,0,7207.0,1,73278,220.0,0,Benign
56319,443,6,2,3478538,1025019,5488,856,16,134,5,39466,21748,17718,251,255,1158,144,490,1087,25972.20392236355,88140.12061014544,9936,149,2807,12,24382.336665429742,82744.6950929599,2261,767,1991,737,586,46325,51830,0,0,53269.0,1,51154,425.0,0,Benign
40944,443,6,2,3239441,831509,6032,1031,2,168,51,15107,8713,6394,240,255,600,101,74,1125,55041.30535513339,214433.1104785861,3265,137,6092,32,57718.17257539564,224861.8050866704,948,1047,1913,721,2432,59156,186,0,0,39260.0,1,63828,430.0,0,Benign
62141,8443,6,0,1367807,1212792,2788,1352,2,62,80,282,144,138,252,255,1240,481,165,1148,4300680.85106383,4850379.432624114,592,34,5875,75,4135178.334929013,4663722.940755092,1068,701,1507,732,129,6520,30515,0,0,34703.0,1,52343,530.0,0,Benign
16954,22,6,4,5526648,5119682,15612,16462,16,194,150,56403,30681,25722,111,128,1466,460,625,1279,90769.67537187738,97985.00079782993,416542,3085,124778,6461,90613.62041851274,97816.54096069495,878,3606,10000,6988,7987,3368,28161,0,0,2218.0,1,8523,426.0,1,BruteForce
3394,21412,6,0,138,1304,2,8,2,2,0,329,199,130,234,255,714,296,216,1457,3963.525835866261,419.4528875379939,174170,4578,57892,1354,3577.3007472984714,378.5793735637953,4,2,1,0,1,5852,61926,0,0,49029.0,1,6718,220.0,1,PortScan
45967,53,6,0,1142990,232533,989,205,18,65,52,44739,23337,21402,248,255,1424,302,79,964,5197.5457654395495,25547.95592212611,5904,58,6243,172,5692.950435894505,27983.0622695405,80,315,589,185,23,15941,13420,0,0,46364.0,5,26842,530.0,0,Benign
22705,8080,6,1,8288112,2686270,24667,9106,2,2,0,4084,1526,2558,117,128,667,236,402,1151,657754.652301665,2029410.381978453,706331,849,576620,7895,666319.2620712784,2055835.2927308527,2820,3931,10000,7277,2644,47919,64444,0,0,31124.0,1,13455,430.0,1,DDoS
23830,80,6,1,2453189,2413374,2950,4789,18,161,150,5141,2625,2516,64,64,649,488,201,992,469436.685469753,477181.2876872204,5866,141,5485,88,505988.62208982697,514336.24537097046,44,338,2903,1788,2663,56261,26883,0,0,30889.0,28,43450,220.0,0,Benign
47042,443,6,2,2704083,217775,4010,460,16,140,179,16111,9216,6895,241,255,1268,372,62,1491,13517.16218732543,167840.7920054621,2283,102,4189,88,14491.945010574516,179944.53973150896,165,1752,290,736,1525,2417,8281,0,0,2334.0,28,5758,230.0,0,Benign
30641,22,6,4,1207932,2129766,2700,2835,2,44,53,587155,381954,205201,248,255,975,234,727,1499,3627.2636697294574,2057.262562696392,5035,87,6003,6,3813.6088970118817,2162.9513393421416,1801,459,1530,1468,274,18665,56591,0,0,9093.0,5,7295,425.0,0,Benign
59665,443,6,2,65056,1940832,118,2017,18,121,116,52681,33907,18774,116,128,854,370,201,1459,36841.21409996014,1234.9044247451643,6999,129,2120,158,34786.68003434374,1166.0371718491174,825,567,319,127,295,26094,3295,0,0,51697.0,1,51151,530.0,0,Benign
62598,80,6,1,4046869,1236974,3991,1127,16,58,54,59043,29705,29338,52,64,1315,167,145,1499,20950.392087122946,68541.0463560456,1112,77,1271,1,20086.11993213038,65713.50415095268,746,459,304,1394,2214,13625,26234,0,0,17089.0,1,35773,430.0,0,Benign
20081,443,6,2,930122,103898,848,122,16,85,250,12334,7946,4388,62,64,946,92,171,1012,8423.706826658019,75411.22101508027,132,81,1294,199,8968.791038359848,80290.95707502877,113,163,85,487,119,34544,47654,0,0,47505.0,1,73587,430.0,0,Benign
45648,443,6,2,4158554,408880,6189,808,18,183,119,11521,4711,6810,121,128,1390,180,648,954,35489.974828573904,360954.2574429303,4908,176,1858,124,36861.2601234168,374901.0485503703,5370,341,431,354,498,4618,16564,0,0,14112.0,1,34750,426.0,0,Benign
24941,80,6,1,2706569,383628,3857,472,2,204,18,2791,1667,1124,57,64,633,278,309,1480,137451.80938731637,969748.8355428162,7263,189,7145,60,137300.67839979308,968682.5774861312,102,1219,1759,245,1002,32927,24220,0,0,57721.0,1,22888,331.0,0,Benign
47057,443,6,2,937330,2951821,1223,3512,2,142,104,24846,8295,16551,19,32,1465,209,292,1238,118804.67680914432,37725.589632133946,5384,85,2990,51,118279.0371857495,37558.676466262215,112,790,3311,222,297,25618,9270,0,0,38957.0,1,83605,226.0,0,Benign
16572,443,6,2,1330155,2804833,1336,2911,25,251,21,12209,7677,4532,18,32,530,75,663,1065,229734.86772053404,108948.72634941436,3424,113,179,11,252691.60278247565,119835.65470711586,633,2326,729,181,375,15115,47358,0,0,30451.0,28,83322,426.0,0,Benign
12632,80,6,1,2973322,1554067,3319,2645,2,251,105,21430,6499,14931,127,128,1161,68,443,1142,72518.29211385908,138745.77694820345,694,188,7874,75,77252.82943355582,147804.14056603677,473,1290,769,2904,525,57859,11927,0,0,22630.0,1,46704,230.0,0,Benign
60338,25,1,6,77649,336136,167,762,0,0,0,20307,9479,10828,61,64,758,286,676,1121,16552.71581228148,3823.755355296204,1072,56,3995,50,16724.41562861281,3863.4188219832336,66,144,617,56,43,0,0,0,0,53938.0,5,54211,425.0,0,Benign
28984,21,6,5,2835720,5689703,2389,6261,16,239,43,44240,19760,24480,117,128,941,304,744,1461,128609.92314647375,64098.553345388784,2120,144,9044,162,139322.21674614045,69437.5078051289,781,106,939,3282,3539,24615,13630,0,0,28580.0,15,53859,226.0,0,Benign
23797,22,6,4,785552,119945,1363,297,2,183,110,377789,258087,119702,20,32,1329,359,217,1155,317.4920392070706,2079.340584294408,2583,192,6191,145,321.74539674231204,2107.1969644563487,864,192,262,25,315,33799,22851,0,0,4651.0,1,80199,426.0,0,Benign
6320,443,6,2,1226321,1496925,1444,1704,16,133,146,48522,27807,20715,26,32,1154,253,229,1160,30850.438976134537,25273.50480194551,4565,62,6677,119,33114.75034582248,27128.489242172705,120,418,482,366,1759,40642,60304,0,0,57027.0,1,71720,220.0,0,Benign
25273,443,6,2,2322168,367507,2556,848,16,139,219,14447,5518,8929,117,128,1046,143,341,1036,25438.29168685541,160737.03883159134,1518,36,5041,15,27625.838741717613,174559.50144943333,129,1210,637,1135,291,914,49739,0,0,8901.0,1,61249,220.0,0,Benign
12232,80,6,1,4808155,2573856,4787,3501,16,126,79,57160,32775,24385,58,64,1364,380,725,1217,45028.97130860742,84117.47725682295,9282,127,9776,57,47238.80574856877,88245.6128291597,3140,1822,242,82,2999,31861,1625,0,0,36237.0,1,71746,426.0,0,Benign
22143,443,6,2,179772,4418455,212,4564,25,121,194,707267,220531,486736,26,32,1278,194,382,805,6247.223467233732,254.1784078714262,30882,4387,182391,125,6773.7392444032175,275.6005552721155,1313,1292,256,1030,882,57974,35219,0,0,35797.0,15,50396,230.0,1,DataExfiltration
64519,25,6,6,454270,189937,813,317,2,54,155,228339,89366,138973,64,64,781,138,199,991,831.820232198617,1989.45427631723,5771,78,2695,147,786.6726238206329,1881.4752935078416,37,345,398,314,33,33516,36125,0,0,46455.0,1,60782,226.0,0,Benign
34785,80,6,1,4713525,295457,6585,678,2,197,143,18263,11531,6732,124,128,1483,330,641,1220,16177.900673492852,258091.49646826915,3813,162,2064,141,16726.17301085745,266838.2696669967,53,1951,3997,529,731,26357,27708,0,0,19558.0,15,3961,230.0,0,Benign
22086,21,6,5,3471300,871996,9918,3148,16,28,173,15606,8962,6644,20,32,1230,268,784,1406,55875.68883762656,222433.67935409455,246364,5382,411987,9352,56750.12009272307,225914.6737804641,1278,2806,6629,742,1609,55592,15178,0,0,,2,76402,,1,BruteForce
51885,443,6,2,3355501,1872593,5661,3320,2,226,48,29940,12541,17399,255,255,633,505,114,1428,62544.85637942552,112074.18169672678,5469,93,3759,157,62754.396177232615,112449.65623982371,182,157,2530,40,6070,33574,6575,0,0,32587.0,1,17462,226.0,0,Benign
57540,26056,6,0,732,308,4,4,2,2,0,928,497,431,37,64,670,81,174,1293,331.8965517241379,788.7931034482758,166249,2043,83793,4166,324.35098272324143,770.8601277708206,2,0,2,1,0,26135,44820,0,0,11726.0,1,23049,530.0,1,PortScan
59047,443,6,2,4763824,559423,7588,878,16,127,38,22026,10110,11916,120,128,527,78,581,825,25398.30200671933,216281.848724235,7436,110,8901,187,26133.41271432997,222541.7594386185,1675,1341,422,2984,2042,25290,31385,0,0,13165.0,5,72311,200.0,0,Benign
41488,443,6,2,403281,2856721,461,5309,16,11,84,1221876,373850,848026,114,128,1481,133,369,1415,2337.979467638288,330.05067617335965,139346,3887,97158,1928,2539.767789543026,358.5369708608929,580,2346,827,501,1513,48336,8291,0,0,28592.0,15,18410,220.0,1,DataExfiltration
28886,80,6,1,2944635,1631720,2670,1468,18,123,1,42053,21378,20675,245,255,1126,190,94,1356,38801.51237723825,70021.9960526003,1858,158,7790,66,40192.34420296824,72531.91936858493,313,1623,970,352,877,51466,39878,0,0,58489.0,1,32682,430.0,0,Benign
54833,43712,6,0,284,1476,2,9,2,2,0,51,24,27,20,32,1259,103,266,1279,28941.17647058824,5568.6274509803925,50248,602,81487,2922,31228.09978005954,6008.658765268909,5,1,1,1,0,46214,15124,0,0,61960.0,1,64712,200.0,1,PortScan
9308,80,6,1,2421007,1057064,5552,931,2,134,224,32299,13035,19264,17,32,1189,401,626,1100,32727.45286231772,74956.09771200347,5658,144,3976,188,32316.97465476153,74015.97430051563,801,1045,2083,1012,1539,41266,24752,0,0,50786.0,1,45558,430.0,0,Benign
48493,53,6,1,10000000,4006908,7738,4023,16,195,23,53859,32525,21334,236,255,697,305,337,1356,74396.25689299838,185669.99015949047,63978,4126,43668,3121,72609.96005507065,181211.94710502628,907,448,8265,1398,741,16323,54711,0,0,23992.0,2,67228,331.0,1,Malware
14964,80,6,1,1237284,2436973,1344,3004,16,130,58,43555,21225,22330,19,32,922,169,472,1388,55951.62438296407,28407.392951440703,1417,183,8597,83,59978.05802365163,30451.66751693013,1557,402,525,1197,664,39908,16297,0,0,37364.0,1,36072,425.0,0,Benign
64289,53,17,3,3103,3911,28,51,0,0,0,318,156,162,118,128,1282,464,795,1430,12298.74213836478,9757.861635220126,5711,71,3241,79,11967.464182940545,9495.024638114166,16,14,10,20,17,0,0,0,0,50213.0,1,66829,331.0,0,Benign
15024,3389,6,7,2987125,1236897,3212,1366,18,165,196,304957,95302,209655,246,255,1113,92,327,932,4055.971825536059,9795.233426351911,9005,88,3159,98,3816.8134238790058,9217.6622619382,1112,158,542,484,2280,1388,19299,0,0,49476.0,1,1279,220.0,0,Benign
35900,53,17,3,2165,2375,17,29,0,0,0,461,225,236,241,255,1155,120,127,925,5151.843817787419,4696.312364425163,6637,11,9148,148,5545.635564524734,5055.284630398337,4,9,3,13,14,0,0,0,0,51282.0,15,22148,226.0,0,Benign
3808,80,6,1,1792415,1234534,1549,1258,16,168,195,20302,12675,7627,240,255,569,65,234,898,60808.49177420944,88287.60713230223,9813,198,8742,76,66029.9694290298,95868.64975297112,104,331,862,879,628,38237,32386,0,0,11169.0,1,7442,425.0,0,Benign
64679,21,6,5,678895,4860912,5705,13616,16,104,167,35723,14359,21364,240,255,879,269,458,1424,136072.3343504185,19004.422920807323,379187,9435,788756,1880,127712.4037301924,17836.840562102127,2759,73,3832,10000,2167,58021,13581,0,0,41493.0,5,34876,226.0,1,BruteForce
46884,53,17,3,252,1420,3,8,0,0,0,349,197,152,50,64,673,186,616,1263,4068.767908309456,722.0630372492838,3373,18,3626,144,4069.454578961,722.1848971113888,4,1,0,3,0,0,0,0,0,24966.0,1,78031,530.0,0,Benign
65082,22,6,4,2210754,3897504,8098,11232,2,119,137,37669,17943,19726,100,128,1116,65,689,1459,103467.1480527755,58688.94847221854,75889,9863,437410,9658,95988.08004150286,54446.64890762719,5115,242,1040,2984,9947,22805,664,0,0,26186.0,1,64708,426.0,1,BruteForce
32785,443,6,2,891918,151746,832,185,2,202,195,45817,13928,31889,122,128,1047,454,367,865,3312.0020952921404,19466.96640984787,2267,147,7883,79,3268.8197962268328,19213.15365815932,51,22,417,474,50,6900,25591,0,0,63023.0,1,76763,230.0,0,Benign
61860,80,6,1,2049051,587016,4688,684,18,11,79,16976,11834,5142,54,64,624,218,608,1287,34579.170593779454,120702.81573986803,5504,184,3480,193,35712.91997592152,124660.30634528185,893,212,2213,370,1681,27961,53806,0,0,51605.0,28,51723,331.0,0,Benign
31986,53,6,2,6304042,1536150,39899,21945,2,2,18,2338,1177,1161,233,255,678,135,708,962,657035.9281437126,2696339.606501283,845642,9267,567562,8875,644537.4456310797,2645048.418338732,6293,1423,10000,10000,10000,16927,25944,0,0,,1,57570,,1,DDoS
39877,80,17,2,10000000,2578254,45205,16422,2,2,18,3166,1920,1246,106,128,598,154,758,1276,814356.917245736,3158559.696778269,371104,7644,553700,8460,758812.1339783163,2943124.044327348,8128,10000,10000,10000,3258,0,0,0,0,35886.0,1,12473,530.0,1,DDoS
8122,35675,6,0,756,905,9,5,2,2,18,158,83,75,250,255,1289,400,203,877,5727.848101265823,4784.810126582279,88505,2187,165945,76,5778.633999216307,4827.234589400583,0,4,1,3,3,49635,11808,0,0,6497.0,5,39248,220.0,1,PortScan
4528,14361,6,0,1248,1288,8,8,2,2,18,354,179,175,249,255,537,259,225,860,3638.418079096045,3525.42372881356,84835,428,104589,3101,3525.6244819128947,3416.133038375227,2,9,0,3,0,12537,40681,0,0,6165.0,2,57868,331.0,1,PortScan
53397,443,17,1,10000000,3719628,38906,29997,2,2,0,4118,2591,1527,103,128,1048,147,144,1408,903260.80621661,2428363.2831471586,603180,3338,184771,3020,944492.4162700728,2539212.0294558294,7202,10000,10000,4265,3662,0,0,0,0,34322.0,28,49579,230.0,1,DDoS
40326,443,6,2,723529,1567302,693,2226,2,112,60,27539,18610,8929,53,64,809,420,38,1287,56912.0883111224,26272.8857256981,5662,192,6025,50,52070.7746974267,24037.94262117604,1207,282,736,271,421,3155,51878,0,0,54496.0,1,32686,430.0,0,Benign
29231,80,6,1,3702444,706656,3366,974,16,8,135,41987,21755,20232,50,64,1309,182,333,1047,16830.35225188749,88180.72260461572,3140,133,7712,193,17885.578071183245,93709.45865624008,0,3300,133,253,652,38833,4357,0,0,34371.0,15,19790,530.0,0,Benign
30550,53,17,3,1196,2989,11,22,0,0,0,42,17,25,116,128,677,452,579,1153,71166.66666666666,28476.190476190477,2681,103,3052,97,69513.55436253853,27814.72432840284,4,4,2,18,2,0,0,0,0,63482.0,1,17198,426.0,0,Benign
47284,21,6,5,752843,4518064,939,4198,2,175,105,273780,134758,139022,61,64,1260,491,207,1135,16502.534882022064,2749.810066476733,1255,162,7918,8,17903.116693920147,2983.1883924621084,921,118,2430,278,1388,20400,16965,0,0,24619.0,5,70983,425.0,0,Benign
28549,443,6,2,2113261,2334422,3608,4825,2,163,211,35915,24589,11326,126,128,1023,322,403,981,64998.5242934707,58840.62369483503,657,130,4979,84,60458.785237121694,54730.97535449247,893,2057,2125,349,3007,5260,14812,0,0,54457.0,1,23313,220.0,0,Benign
27044,53,17,3,3268,3675,23,34,0,0,0,376,208,168,126,128,1168,251,399,1217,9773.936170212766,8691.489361702128,4315,99,5689,136,10175.832532524124,9048.876385384718,10,1,1,7,35,0,0,0,0,60827.0,1,30821,426.0,0,Benign
56140,80,6,1,4062065,2395073,7166,3296,16,221,76,12163,5406,6757,119,128,825,321,241,1353,196914.65921236537,333969.0043574776,8258,50,5794,51,198615.3578907108,336853.4043640131,524,5595,3224,554,564,62481,7880,0,0,42766.0,28,66024,530.0,0,Benign
52042,443,6,2,3808533,643972,4669,629,2,61,176,36434,16510,19924,55,64,1176,142,287,850,17675.028819234783,104532.38733051546,7123,88,5519,118,17988.570843778685,106386.71507669428,1394,2297,1332,143,128,5771,19207,0,0,13168.0,1,62852,226.0,0,Benign
35580,443,6,2,23720,514862,27,651,16,213,4,59856,27355,32501,247,255,1175,355,392,1415,8601.67735899492,396.2844159315691,825,116,8184,14,8034.757494307327,370.1660789978087,13,309,102,47,204,26610,21335,0,0,42391.0,28,5171,530.0,0,Benign
25242,25,6,6,98677,59236,145,61,16,60,4,253507,175317,78190,249,255,853,178,342,968,233.6661315072168,389.2476341876161,6915,48,3719,120,219.87649039476,366.276460981223,62,15,81,14,32,50327,59375,0,0,8278.0,1,22299,226.0,0,Benign
15318,443,6,2,3184020,2945446,5512,6365,16,156,89,41202,20693,20509,58,64,1443,423,28,952,71487.93747876317,77278.28746177371,2926,130,6644,42,64565.42823178307,69795.07171360873,903,3196,231,3548,3996,35318,51987,0,0,26649.0,2,69338,220.0,0,Benign
7343,443,6,2,1037559,2355683,1180,2270,16,216,129,33244,11225,22019,243,255,1329,152,516,1389,70860.39586090723,31210.413909276864,7936,16,6021,178,66677.00884992583,29367.84390145881,628,944,601,513,762,27572,32700,0,0,15479.0,1,82661,230.0,0,Benign
15059,58924,6,0,328,1440,2,8,2,2,18,554,366,188,8,32,812,409,730,1161,2599.27797833935,592.057761732852,15905,1040,31760,2877,2362.821235480164,538.1981703038152,2,3,1,0,2,12285,5385,0,0,41040.0,1,29109,430.0,1,PortScan
31420,443,6,2,3756904,2053461,3909,4605,16,203,154,44250,17473,26777,26,32,773,390,360,1106,46405.898305084746,84901.78531073446,5675,193,483,66,49243.48603065339,90093.28623358604,2991,445,736,4047,293,47719,4566,0,0,54054.0,28,29811,226.0,0,Benign
28853,80,6,1,4912170,410042,11642,429,16,226,90,6347,2855,3492,245,255,1430,224,252,1361,64604.06491255711,773935.7176618874,9510,22,479,121,69138.14092042712,828252.4758075867,1838,1130,2463,272,6365,10771,14723,0,0,40415.0,28,9168,230.0,0,Benign
38071,443,6,2,4891669,69937,6843,71,16,235,91,21878,8057,13821,116,128,1025,345,216,1491,3196.6815979522808,223588.4907212725,472,103,7525,182,3429.9392314300767,239903.447535215,1522,1615,120,1779,1875,40630,40516,0,0,41468.0,5,9406,426.0,0,Benign
40043,53,17,3,680,1298,8,19,0,0,0,179,70,109,123,128,820,361,791,1195,7251.396648044693,3798.882681564246,4230,194,4260,154,7051.002964400046,3693.899858083229,3,17,0,3,1,0,0,0,0,65058.0,1,79489,220.0,0,Benign
34557,8080,6,0,1833015,466547,2444,649,2,188,168,24229,15964,8265,124,128,1210,274,603,1183,19255.72660860952,75653.76202071898,9601,111,1385,25,18213.52399179253,71559.055528844,479,585,1438,225,363,48862,31208,0,0,21712.0,5,34018,425.0,0,Benign
7654,443,6,0,1109982,1660739,1305,2261,18,85,119,52622,30281,22341,252,255,609,415,701,987,31559.784880848318,21093.497016457,7637,149,5478,192,29289.61842448536,19576.19423524534,204,1145,1000,761,453,7098,20514,0,0,46601.0,2,74838,200.0,0,Benign
15393,22,6,4,1362438,1523896,2780,1748,2,122,232,459383,225968,233415,244,255,1513,397,591,1143,3317.2668557608795,2965.7997792691503,8255,105,3531,183,3024.070714509613,2703.668003679416,324,2523,805,470,403,38771,41814,0,0,4383.0,1,48759,230.0,0,Benign
15744,53,17,3,2980,957,36,13,0,0,0,173,54,119,60,64,727,405,179,1060,5531.791907514451,17225.433526011562,1837,149,986,106,5276.460233814552,16430.356840927237,1,1,35,6,4,0,0,0,0,8865.0,2,21144,220.0,0,Benign
14604,443,6,2,3502357,1862494,4832,1832,2,77,107,1547,708,839,61,64,1106,126,198,922,1203939.237233355,2263967.032967033,873,150,3676,88,1124103.645863484,2113838.902469212,2583,803,132,213,2931,46309,41210,0,0,24305.0,28,35072,331.0,0,Benign
46062,53,17,3,2661,1698,37,23,0,0,0,215,87,128,55,64,1340,327,592,1103,7897.674418604652,12376.744186046511,3553,181,3739,58,7314.834952507434,11463.354422039034,2,0,13,28,15,0,0,0,0,11691.0,15,49124,331.0,0,Benign
65205,443,6,0,3353735,1243539,21637,5247,2,2,18,4376,2511,1865,106,128,1254,470,465,1487,284172.5319926874,766392.8244972577,999074,1333,937656,2880,285360.4654406012,769596.5953335076,8914,7547,2957,3087,4377,60823,36747,0,0,24076.0,1,38799,530.0,1,DDoS
56281,80,1,1,322912,137730,480,142,0,0,0,11770,3651,8119,19,32,1452,202,677,953,11701.7841971113,27435.17417162277,2859,116,2385,24,10615.18028719514,24887.59962897522,99,160,27,292,41,0,0,0,0,61282.0,15,59406,200.0,0,Benign
